CL_NM,PARTN_CO,TOUR_PD,ALL_KWRD_CN,ALL_KWRD_CO,ALL_CNTNTS_CN,ALL_CNTNTS_CO,PLAN_YM,TOUR_BEGIN_YM,조사기간
커플,2,10,"커플,휴식과 치유 여행,제주숲길,제주해안",4,"고살리숲길,대우정,더비비스제주,물영아리오름,비자림,사계해안도로,사려니숲길,삼다수숲길 지질트레일,서귀다원,서귀포자연휴양림,서귀포치유의숲,섭지코지,성산 고등어쌈밥 김치찜,성산일출봉(UNESCO 세계자연유산),쇠소깍,수월봉 지질트레일,신창풍차해안도로,오설록티뮤지엄,제주곶자왈도립공원,제주국제공항,제주국제공항(정뜨르비행장),춘미향 식당,화순곶자왈생태탐방숲길,황우지해안",24,202306,202308,202303
아이,2,8,"아이,식도락 여행,바이크,캠핑",4,"성산일출봉(UNESCO 세계자연유산),우도(해양도립공원)",2,202306,202307,202303
아이,3,3,"휴식과 치유 여행,아이,아이",3,"동문수산시장,라마다프라자 제주호텔,백약이오름,보롬왓,사려니숲길,애월한담해안산책로,오쿠다 이도점,제주국제공항",8,202306,202306,202303
아이,4,4,"아이,휴식과 치유 여행,식도락,전시",4,,0,202306,202308,202303
아이,4,4,"아이,휴식과 치유 여행,식도락",3,,0,202306,202308,202303
커플,2,5,"커플,휴식과 치유 여행,여유",3,,0,202306,202310,202303
부모,4,3,"부모,레저와 체험,자유힐링재미맛집",3,"나미송 머무는 곳,안녕협재씨,오설록티뮤지엄,제주가좋아서 펜션",4,202306,202307,202303
아이,3,30,"아이,휴식과 치유 여행,나,나,나",5,함덕해수욕장,1,202306,202307,202303
친구,2,4,"친구,휴식과 치유 여행,맛집투어",3,"낭뜰에쉼팡,마노르블랑,송악산,신세계사이먼 제주 프리미엄 전문점,신화테라스,신화테마파크,애월빵공장앤카페,애월한담해안산책로,에코랜드 테마파크,월정 투명카약,월정리에서브런치,월정리해변,제주신화월드 F&B,평대리불턱",14,202306,202306,202303
아이,3,5,"아이,체험관광,문화유적지,테마공원,휴식과 치유 여행",5,,0,202306,202307,202303
아이,2,2,"아이,휴식과 치유 여행,가족,아이",4,"곽지해수욕장,김희선몸국,동문재래시장,사려니숲길,섭지코지,이호테우말등대,함덕해수욕장,협재해수욕장",8,202306,202306,202303
아이,4,3,"아이,레저와 체험,휴식,먹방",4,,0,202306,202307,202303
아이,4,4,"아이,레저와 체험,가족",3,"동문재래시장,로베로호텔,아르떼뮤지엄,아이스뮤지엄,에코랜드 테마파크,용두암해녀촌,우진해장국,원앤온리,자매국수 본점,제주국제공항,제주라프 짚라인,제주항공우주박물관,카멜리아힐,함덕해수욕장,협재해수욕장,휴애리 자연생활공원,흑돼지거리",17,202306,202307,202303
아이,6,5,"식도락 여행,가족여행,효도관광,먹방투어,아이",5,,0,202306,202306,202303
부모,4,5,"부모,식도락 여행,가족여행,효도관광,먹방투어",5,,0,202306,202306,202303
부모,5,3,"식도락 여행,부모,아이",3,"곶자왈,세계자동차 & 피아노박물관,제주국제공항,카멜리아힐",4,202306,202307,202303
아이,3,7,"아이,휴식과 치유 여행,시,식도락여행,천천히걷기",5,,0,202306,202307,202303
커플,2,5,"커플,휴식과 치유 여행,자유여행,우도,생일여행",5,"광치기해변,엘리사,우도(해양도립공원),제주국제공항",4,202306,202307,202303
친구,2,3,"친구,제주의 문화유산,먹방",3,"백패커스홈,제주제트,휘슬락호텔",3,202306,202307,202303
친구,2,3,"친구,제주의 문화유산,먹방",3,"동문재래시장,백패커스홈,제주국제공항,제주제트,휘슬락호텔",5,202306,202307,202303
부모,6,4,"부모,휴식과 치유 여행,제주휴가,3대가족,처음이자마지막",5,"도두동 무지개 해안도로,랜딩관 제주신화월드 호텔앤리조트,산방산,산방산 용머리해안 지질트레일,서귀포매일올레시장,서귀포항,성미가든,수월봉,수월봉 지질트레일,외돌개,용담/용두암 해안도로,용머리해안,용왕난드르음식점,원앙폭포,이중섭거리,제주관광공사 중문면세점 (내국인),제주국제공항,주상절리대(중문대포해안),천지연폭포,환상숲 곶자왈공원",20,202306,202308,202303
커플,2,3,"커플,휴식과 치유 여행,부부",3,"고내리 다락쉼터,김녕해수욕장,도두동 무지개 해안도로,만장굴,미천굴,법환포구,사진놀이터,산방산,삼대해녀의집,새연교,섭지코지,성산일출봉(UNESCO 세계자연유산),세화해변,송악산,쇠소깍,애월한담해안산책로,애월해안도로,어영공원,용담/용두암 해안도로,용두암,월정리해변,이호테우말등대,일출랜드,제주곶자왈도립공원,제주국제공항,제주김녕미로공원,제주민속촌,천지연폭포,카멜리아힐,표선해수욕장,함덕해수욕장,해거름전망대,협재해녀의집,협재해수욕장",34,202306,202308,202303
부모,4,5,"부모,식도락 여행,가족여행,효도관광,먹방투어",5,,0,202306,202307,202303
아이,4,5,"아이,휴식과 치유 여행,가족,바다",4,,0,202306,202307,202303
부모,2,3,"부모,휴식과 치유 여행,휴식",3,,0,202306,202306,202303
친구,5,4,"친구,천천히 걷기,휴식/힐링/건강",3,,0,202306,202307,202303
커플,2,2,"커플,휴식과 치유 여행,맛집",3,,0,202306,202307,202303
아이,3,5,"아이,휴식과 치유 여행,첫여행",3,,0,202306,202307,202303
커플,2,3,"커플,휴식과 치유 여행,ㅀㄹ",3,,0,202306,202307,202303
아이,4,4,"아이,휴식과 치유 여행,가족",3,,0,202306,202307,202303
커플,2,3,"커플,레저와 체험,커플",3,,0,202306,202307,202303
커플,2,3,"커플,휴식과 치유 여행,커플",3,"도두동 무지개 해안도로,비스타케이호텔월드컵,서귀포매일올레시장,스누피가든,자매국수 본점,함덕해수욕장,휴애리 자연생활공원",7,202306,202307,202303
친구,3,3,"친구,천천히 걷기,행군",3,,0,202304,202304,202306
친구,2,3,"친구,휴식,제주의 문화유산",3,"거슨새미오름,도두동 무지개 해안도로,봄날카페,블루하와이리조트,산방산탄산온천,새별오름,서귀포매일올레시장,아르떼뮤지엄,용머리해안,크라운돼지,함덕해수욕장",11,202304,202304,202306
친구,2,4,"친구,레저와 체험,ㅇㅇ",3,"녹산로유채꽃길,레이저서바이벌M,마라도(마라해양도립공원),만장굴,메이즈랜드,섭지코지,성산일출봉(UNESCO 세계자연유산),에코랜드 테마파크,우도봉 ATV,우도잠수함(제주씨월드),월정 투명카약,일출랜드,제주레일바이크,제주레포츠랜드,제주베니스랜드",15,202304,202304,202306
친구,4,3,"친구,휴식과 치유 여행,친구",3,,0,202304,202304,202306
부모,10,4,"부모,제주의 문화유산,1",3,제주국제공항,1,202304,202305,202306
아이,4,3,"아이,레저와 체험,맛집,힐링",4,,0,202304,202304,202306
커플,2,4,"커플,휴식과 치유 여행,치유여행",3,"동문시장(주),비자림,산방산 용머리해안 지질트레일,산방산유람선,서귀포매일올레시장,섭지코지,성산항,쇠소깍,아쿠아플라넷 제주,애월한담해안산책로,용두암해안도로카페거리,우도(해양도립공원),주상절리대(중문대포해안),천제연폭포,카멜리아힐,한림공원,협재굴(한림공원),황금굴(한림공원)",18,202304,202305,202306
부모,4,4,"부모,휴식과 치유 여행,반려견동반",3,"1100고지습지,고집돌우럭(제주공항점),다인리조트,닭머르해안길,도두동 무지개 해안도로,미영이네,박수기정,백기해녀의 집,산방산 랜드,산방산탄산온천,섭지코지,쇠소깍,애월해안도로,용머리해안,우도(해양도립공원),우도등대,우도봉 풍경,우도산호해변 홍조단괴 서빈백사,우도해녀식당,제주국제공항,카멜리아힐,함덕백사장 & 서우봉,해녀김밥 본점,협재해녀의집,협재해수욕장,환상숲 곶자왈공원,환상숲곶자왈 담앙족욕",27,202304,202305,202306
아이,4,4,"아이,제주의 문화유산,문하,ㅇ,ㅎ",5,"노라바,다이나믹메이즈,닭머르해안길,대기정,동문시장(주),만장굴,메이즈랜드,명진전복,새별오름,성산일출봉(UNESCO 세계자연유산),쇠소깍,스누피가든,신화관 제주신화월드 호텔 앤 리조트,아침미소목장,안녕협재씨,우도(해양도립공원),제주국제공항,제주김만복(만복이네김밥집),제주레일바이크,제주민속촌,칠사돈,카멜리아힐,테디베어뮤지엄제주,해녀김밥 본점",24,202304,202304,202306
부모,8,4,"부모,휴식과 치유 여행,가족여행,아이",4,"다랑쉬오름(월랑봉),동문시장(주),소랑풀빌라,신창풍차해안도로,엉알해안,용머리해안,용연,자리돔횟집,제주국제공항(정뜨르비행장),큰엉해안경승지,해월정",11,202304,202304,202306
부모,10,4,"부모,레저와 체험,1주살기",3,"금호리조트제주,김명자굴국밥(성산점),마라도(마라해양도립공원),미영이네,사계해안도로,산방산 수국,산방산 용머리해안 지질트레일,서귀포매일올레시장,섭지코지,성산일출봉(UNESCO 세계자연유산),애월해안도로,온평리 포구,온평리 환해장성,용담/용두암 해안도로,용머리해안,월령선인장군락지,월정리해변,이중섭거리,절물자연휴양림휴게소,정방폭포,제주민속촌,주상절리대(중문대포해안),천제연폭포,천지연폭포,표선해수욕장,한림공원,협재해수욕장,환상숲 곶자왈공원,휴애리 자연생활공원",29,202304,202304,202306
부모,2,14,"힐링,체험,술,휴식과 치유 여행,부모",5,,0,202304,202304,202306
혼자,1,3,"혼자,휴식과 치유 여행,급하게떠나는",3,,0,202304,202304,202306
아이,4,4,"휴식과 치유 여행,아이,제주도",3,,0,202304,202304,202306
부모,3,3,"휴식과 치유 여행,부모,가족",3,"서우봉,선녀와나무꾼,제주절물자연휴양림",3,202304,202304,202306
부모,7,5,"부모,휴식과 치유 여행,식도락",3,"가파도,가파도 마라도 정기여객선,그랑블루 요트투어,동문시장(주),마노르블랑,바다를 본 돼지(서귀포점),사계해변,산방산,섭지해녀의집,쇠소깍,스누피가든,신산공원,쌍둥이횟집본점,용연,월정리해변,윈드1947 카트 테마파크,제주국제공항,제주국제공항(정뜨르비행장),카멜리아힐,해월정,황금어장(제주시),휘닉스 제주 섭지코지,휴애리 자연생활공원",23,202304,202304,202306
친구,4,4,"가족여행,효도관광,먹방투어,친구,휴식과 치유 여행",5,,0,202304,202304,202306
아이,4,4,"아이,레저와 체험,휴식,먹방",4,"고객식당,다이나믹메이즈,동문재래시장,망고레이 함덕점,비자림,산굼부리,선녀와나무꾼,성읍민속마을,올래국수,제주국제공항,한화리조트 제주",11,202304,202304,202306
아이,4,5,"아이,제주의 문화유산,체험관광,문화유적지,테마공원",5,,0,202304,202304,202306
커플,2,4,"레저와 체험,관광,커플",3,,0,202304,202304,202306
커플,2,4,"커플,천천히 걷기,맛집",3,,0,202304,202304,202306
부모,8,3,"부모,휴식과 치유 여행,아이",3,"그랜드 하얏트 제주,보롬왓,사려니숲길,스누피가든,제주국제공항,제주레일바이크",6,202304,202304,202306
커플,4,4,"레저와 체험,관광,커플",3,,0,202304,202304,202306
친구,10,3,"친구,레저와 체험,초딩,쉼",4,"서머셋 제주신화월드 호텔앤리조트,스누피가든,은희네해장국 본점,제주항공우주박물관",4,202304,202306,202306
아이,4,5,"아이,체험관광,문화유적지,테마공원,레저와 체험",5,"관덕정,노형수퍼마켙,비자림,삼성혈,새연교,섭지코지,쇠소깍,신스버거,아쿠아플라넷 제주,애월한담해안산책로,용두암,우도잠수함(제주씨월드),월령선인장군락지,제주국제공항,제주김녕미로공원,제주목관아,제주민속촌,제주아트서커스,제주올레 14코스,제주유리의성",20,202304,202304,202306
친구,10,2,"친구,휴식과 치유 여행,전직원",3,"덤장,성산일출봉(UNESCO 세계자연유산),우도(해양도립공원),제주국제공항,함덕해수욕장",5,202304,202304,202306
혼자,1,5,"휴식과 치유 여행,혼자,사진,풍경,음식",5,"가시아방,도두봉,메종글래드 제주,백기해녀의 집,블랑로쉐,섭지코지,성산일출봉(UNESCO 세계자연유산),성산항,수목원테마공원(야시장길&LED공원),우도(해양도립공원),우진해장국,은희네해장국 본점,파도소리해녀촌,한라수목원",14,202304,202304,202306
친구,3,2,"친구,식도락 여행,애월",3,,0,202304,202304,202306
부모,4,3,"부모,비대면 안심여행,아이",3,,0,202304,202304,202306
아이,4,5,"아이,제주의 문화유산,체험관광,문화유적지,테마공원",5,"관덕정,국립제주박물관,비자림,뽀로로&타요 테마파크 제주,삼성혈,쇠소깍,신스버거,아쿠아플라넷 제주,애월해안도로,에코랜드 테마파크,용두암,월령선인장군락지,제주 벨루가,제주국제공항,제주김녕미로공원,제주목관아,제주민속촌,제주아트서커스,제주올레 14코스,제주유리의성,천지연폭포",21,202304,202304,202306
부모,2,7,"부모,레저와 체험,박물관",3,"(주)제주해양레저 투명카약,9.81 파크,금악오름(왕매),다이나믹메이즈,만장굴,브릭캠퍼스,산굼부리,섭지코지,제주잠수함(국제리더스클럽),제주항공우주박물관,타보카 월정리투명카약,한림공원",12,202304,202306,202306
부모,3,3,"부모,휴식과 치유 여행,부모,휴식",4,,0,202304,202304,202306
아이,4,3,"아이,휴식과 치유 여행,체험",3,"서귀포치유의숲,아모렉스리조트,제주오렌지",3,202304,202305,202306
혼자,1,7,"혼자,천천히 걷기,종달리,마을투어,감성마을",5,,0,202304,202304,202306
친구,8,4,"친구,레저와 체험,걷기,식도락",4,"보롬왓,본초족욕,비자림,사려니숲길,산방산탄산온천,상효원수목원 봄꽃축제,선녀와나무꾼,순옥이네명가 함덕점,애월한담해안산책로,에코랜드 테마파크,옛촌전복,일출랜드,제주국제공항,제주불빛정원 테마파크,제주참숯가마찜질방,제주허브동산,종달리수국길,카멜리아힐,한림공원,협재해수욕장,휴애리 자연생활공원",21,202304,202305,202306
부모,3,3,"부모,식도락 여행,가족여행,효도관광,먹방투어",5,,0,202304,202305,202306
커플,2,3,"커플,휴식과 치유 여행,휴식",3,"금악오름(왕매),산방산 용머리해안 지질트레일,서귀포매일올레시장,스누피가든,윈드1947 카트 테마파크,제주국제공항,제주라프 짚라인,제주실탄사격장,큰엉해안경승지,한림공원,협재해수욕장,휴애리 자연생활공원",12,202304,202304,202306
